1067,,,1661,SATYRUS,,,,1067,,
1064,,,572,GAIUS,,,,1064,,
1055,,,1720,THEODOTUS Judaeus,,,,1055,,
1053,,,1506,MENODOTUS,,,,1053,,
1050,,,116,ABYDENUS,,,,1050,,
1045,,,280,ANDROMACHUS,,,,1045,,
1042,,,1457,Leonidas,,,,1042,,
1039,,,1983,HYPSICRATES,,,,1039,,
1039,,,1303,DEMOCHARES,,,,1039,,
1031,,,451,EPICRATES,,,,1031,,
1023,,,2269,ARISTODEMUS,,,,1023,,
1011,,,2163,Scipio 02,,,,1011,,
1003,,,390,Martyrium Carpi Papyli et Agathonicae,,,,1003,,
1001,,,2185,Dionysius 48,,,,1001,,
993,,,393,PISANDER,,,,993,,
992,,,1969,PHILINUS,,,,992,,
990,,,1638,PROXENUS,,,,990,,
982,,,268,MESOMEDES,,,,982,,
974,,,1632,POSIDIPPUS,,,,974,,
965,,,336,CRATES,,,,965,,
960,,,2339,MAEANDRIUS,,,,960,,
960,,,1132,ANONYMUS ALEXANDRI,,,,960,,
958,,,1138,LYCON,,,,958,,
951,,,1355,ERINNA,,,,951,,
948,,,359,ISIDORUS Scriptor Hymnorum,,,,948,,
947,,,1938,POLYCLITUS,,,,947,,
940,,,69,Dionysius 11,,,,940,,
933,,,518,XENARCHUS,,,,933,,
930,,,507,STRATON,,,,930,,
923,,,433,CRATES,,,,923,,
923,,,421,ARISTOPHON,,,,923,,
902,,,490,PHILIPPIDES,,,,902,,
899,,,476,MNESIMACHUS,,,,899,,
898,,,1978,Leo 02,,,,898,,
890,,,2232,DAMON,,,,890,,
884,,,2122,Asinius Quadratus Gaius,,,,884,,
882,,,2416,SUIDAS,,,,882,,
881,,,1219,BATO,,,,881,,
879,,,1173,ARCHEDEMUS,,,,879,,
870,,,1259,Charondas Nomographus,,,,870,,
869,,,407,ANAXIPPUS,,,,869,,
866,,,106,ALCAEUS,,,,866,,
862,,,1970,Silenus 01,,,,862,,
855,,,412,APOLLODORUS Carystius vel APOLLODORUS Gelous,,,,855,,
853,,,2182,STAPHYLUS,,,,853,,
845,,,2544,Postumius Albinus Aelius,,,,845,,
833,,,1331,Dionysius 49,,,,833,,
833,,,213,HERMESIANAX,,,,833,,
830,,,1815,SAPPHO et ALCAEUS,,,,830,,
823,,,510,TELECLIDES,,,,823,,
819,,,2234,OENOPIDES,,,,819,,
819,,,1166,Apollodorus Phil. 02,,,,819,,
818,,,1497,MENAECHMUS,,,,818,,
817,,,1206,ATHENODORUS,,,,817,,
814,,,1688,SOSTRATUS,,,,814,,
808,,,2235,HIPPOCRATES,,,,808,,
804,,,1529,NICANDER,,,,804,,
798,,,2351,Antisthenes Hist. 01,,,,798,,
796,,,411,APOLLODORUS,,,,796,,
795,,,2218,CALLIPHON et DEMOCEDES,,,,795,,
793,,,1397,HEGESIPPUS,,,,793,,
790,,,1387,Hagias%19Dercylus,,,,790,,
782,,,1235,CALLIAS,,,,782,,
780,,,1706,THALLUS,,,,780,,
779,,,2525,LAETUS,,,,779,,
775,,,2630,LOBO,,,,775,,
773,,,2300,PROMATHIDAS,,,,773,,
763,,,145,BIANOR,,,,763,,
759,,,504,SOSIPATER,,,,759,,
757,,,2345,Aglaosthenes,,,,757,,
755,,,1306,BOLUS,,,,755,,
754,,,1771,MONTANUS et MONTANISTAE,,,,754,,
746,,,1313,DIEUCHIDAS,,,,746,,
745,,,633,Lysis,,,,745,,
741,,,1603,Phintys,,,,741,,
739,,,1171,APOLLONIUS,,,,739,,
735,,,425,BATO,,,,735,,
734,,,1939,MEDIUS,,,,734,,
732,,,2600,SIMON Scriptor De Re Equestri,,,,732,,
728,,,1360,Euryphamus,,,,728,,
723,,,2397,BOETHUS,,,,723,,
720,,,2491,APOLLONIUS MOLO,,,,720,,
716,,,1689,SOSYLUS,,,,716,,
704,,,1308,DEMOSTHENES,,,,704,,
698,,,2326,Deilochus,,,,698,,
698,,,601,Zaleucus Nomographus,,,,698,,
691,,,2164,Scipio 03,,,,691,,
681,,,1535,NICOCRATES,,,,681,,
681,,,64,Periplus Hannonis,,,,681,,
677,,,2966,PHILEAS,,,,677,,
677,,,1239,Callistratus 02,,,,677,,
677,,,524,SOPHRON,,,,677,,
677,,,391,Acta Scillitanorum martyrum,,,,677,,
673,,,1418,HERMAPION,,,,673,,
668,,,417,ARCHIPPUS,,,,668,,
666,,,2392,Artemon Hist. 02,,,,666,,
660,,,1314,DINIAS,,,,660,,
647,,,1170,Apollonius Hist. 01,,,,647,,
646,,,2159,Leandrius,,,,646,,
646,,,1329,Dionysius 34,,,,646,,
646,,,482,NICOMACHUS,,,,646,,
643,,,380,PHILOXENUS,,,,643,,
639,,,1936,EPHIPPUS,,,,639,,
638,,,216,ALEXANDER,,,,638,,
637,,,1174,ARCHEMACHUS,,,,637,,
633,,,489,PHILETAERUS,,,,633,,
633,,,281,MARCELLUS,,,,633,,
630,,,1907,CRATIPPUS,,,,630,,
627,,,1438,HIPPYS,,,,627,,
625,,,1832,ACESANDER,,,,625,,
625,,,424,AXIONICUS,,,,625,,
624,,,2184,CLAUDIUS Imperator,,,,624,,
621,,,581,Paradoxographus Palatinus,,,,621,,
618,,,444,DIODORUS,,,,618,,
617,,,1812,DEMARATUS,,,,617,,
617,,,712,AMYNTAS,,,,617,,
617,,,512,THEOPHILUS,,,,617,,
616,,,1432,Hipparchus,,,,616,,
614,,,663,Praecepta salubria,,,,614,,
612,,,1917,Demetrius Hist. 05,,,,612,,
606,,,1625,POLYCLITUS,,,,606,,
606,,,1190,ARISTAGORAS,,,,606,,
605,,,1196,ARISTOPHANES,,,,605,,
601,,,1992,ARISTON,,,,601,,
600,,,2169,HERILLUS,,,,600,,
595,,,2146,Eusebius 01,,,,595,,
586,,,1715,THEODORIDAS,,,,586,,
580,,,121,ANYTE,,,,580,,
578,,,2402,LYSANDER,,,,578,,
574,,,2427,LYSIMACHUS,,,,574,,
571,,,387,&3SAPPHUS vel ALCAEI FRAGMENTA,,,,571,,
571,,,180,ERYCIUS,,,,571,,
569,,,1908,DAIMACHUS,,,,569,,
568,,,1499,MENECLES,,,,568,,
566,,,2347,DEMEAS,,,,566,,
565,,,422,ATHENIO,,,,565,,
565,,,140,AUTOMEDON,,,,565,,
565,,,109,AMMIANUS,,,,565,,
564,,,1709,THEAGENES,,,,564,,
561,,,1873,Satyrus Zeta,,,,561,,
561,,,201,ISYLLUS,,,,561,,
560,,,2262,LYSIMACHIDES,,,,560,,
559,,,1797,Choliambica adespota (ALG),,,,559,,
557,,,1694,Statyllius Flaccus,,,,557,,
555,,,2189,CALLINICUS,,,,555,,
553,,,2219,AMELESAGORAS,,,,553,,
552,,,481,NICOLAUS,,,,552,,
548,,,2166,Herodes 01,,,,548,,
547,,,1338,DOSIADAS,,,,547,,
541,,,1910,Antipater Hist. 01,,,,541,,
539,,,1368,Evangelium Ebionitum,,,,539,,
533,,,2386,TIMONIDES,,,,533,,
529,,,205,PHILODAMUS,,,,529,,
528,,,2346,ANDRISCUS,,,,528,,
527,,,1178,Aresas,,,,527,,
526,,,1810,Seleucus 01,,,,526,,
525,,,1524,NAUMACHIUS,,,,525,,
523,,,2487,Eupolemus Judaeus 02,,,,523,,
521,,,1935,ARCHELAUS,,,,521,,
520,,,1297,DAMIPPUS,,,,520,,
515,,,1485,Martyrium Ptolemaei et Lucii,,,,515,,
511,,,1560,Matthiae traditiones,,,,511,,
508,,,657,CRATEUAS,,,,508,,
504,,,1503,MENECRATES,,,,504,,
503,,,328,CHAEREMON,,,,503,,
501,,,1182,Aristeas,,,,501,,
500,,,1594,PHILO Judaeus Senior,,,,500,,
499,,,1189,ARISTOCRATES,,,,499,,
497,,,2228,MENESTOR,,,,497,,
497,,,1858,Oratio Manassis,,,,497,,
494,,,2391,HIPPOSTRATUS,,,,494,,
493,,,1687,SOSICRATES,,,,493,,
493,,,1277,Clinias,,,,493,,
490,,,2385,POLYCRITUS,,,,490,,
488,,,1362,Eurytus,,,,488,,
488,,,360,ARMENIDAS,,,,488,,
486,,,2284,ANAXANDRIDAS,,,,486,,
486,,,1557,PANYASSIS,,,,486,,
486,,,1549,Onatas,,,,486,,
486,,,1513,MNASALCES,,,,486,,
486,,,1153,Apocalypsis Adam,,,,486,,
485,,,2165,Cicero Marcus Tullius,,,,485,,
485,,,465,HENIOCHUS,,,,485,,
480,,,1203,Paeanes (CA),,,,480,,
477,,,1291,CREOPHYLUS,,,,477,,
475,,,403,AMIPSIAS,,,,475,,
475,,,329,THEODECTAS,,,,475,,
475,,,309,ACHAEUS,,,,475,,
473,,,1606,PHOENIX,,,,473,,
473,,,1555,PANCRATES,,,,473,,
472,,,1665,SENIORES APUD IRENAEUM,,,,472,,
472,,,464,HEGESIPPUS,,,,472,,
470,,,2341,ARISTOCRITUS,,,,470,,
467,,,1474,Maecius,,,,467,,
465,,,2482,DAIMACHUS,,,,465,,
462,,,2480,ORTHAGORAS,,,,462,,
459,,,1814,PTOLEMAIS,,,,459,,
456,,,1475,MAIISTAS,,,,456,,
456,,,1225,Bion Hist. 02,,,,456,,
455,,,2221,Antiochus%19Pherecydes,,,,455,,
455,,,1256,CHARES,,,,455,,
454,,,505,SOTADES,,,,454,,
451,,,494,PHILYLLIUS,,,,451,,
450,,,1941,Leo 01,,,,450,,
448,,,1479,Marci Aurelii epistula,,,,448,,
447,,,1997,Antipater Hist. 04,,,,447,,
445,,,475,METAGENES,,,,445,,
444,,,325,ASTYDAMAS,,,,444,,
434,,,108,ALPHEUS,,,,434,,
431,,,1162,APOLLAS,,,,431,,
429,,,1912,EUPHANTUS,,,,429,,
427,,,2289,ECHEPHYLIDAS,,,,427,,
425,,,1120,ANAXIMANDER Junior,,,,425,,
424,,,2306,XENOMEDES,,,,424,,
423,,,709,Ammonius Hist. 02,,,,423,,
419,,,1753,XENION,,,,419,,
417,,,158,DAMAGETUS,,,,417,,
416,,,1201,Assumptio Mosis,,,,416,,
416,,,339,MOSCHION,,,,416,,
416,,,143,Lollius,,,,416,,
414,,,1588,PHILICUS,,,,414,,
412,,,1871,Bion Hist. 01,,,,412,,
412,,,435,CRATINUS Junior,,,,412,,
410,,,1514,MNASEAS,,,,410,,
404,,,2291,CRATYLUS,,,,404,,
402,,,2304,IDAEUS,,,,402,,
402,,,2007,Martyrium Potamiaenae et Basilidis,,,,402,,
402,,,1400,HELIODORUS,,,,402,,
402,,,495,PHOENICIDES,,,,402,,
402,,,455,ERIPHUS,,,,402,,
401,,,2336,HEREAS,,,,401,,
400,,,1835,AGROETAS,,,,400,,
399,,,2970,SEVERUS,,,,399,,
399,,,2338,CADMUS,,,,399,,
399,,,1435,HIPPIAS,,,,399,,
394,,,1727,THEOTIMUS,,,,394,,
393,,,1882,ARISTOCLES,,,,393,,
392,,,2207,ATHANIDAS,,,,392,,
391,,,2536,ANDRON,,,,391,,
390,,,273,Scolia alphabetica,,,,390,,
389,,,1469,LYCEAS,,,,389,,
388,,,2553,RUFUS,,,,388,,
386,,,2444,LYCOPHRON,,,,386,,
386,,,117,ANTIPHANES,,,,386,,
385,,,676,Aglais,,,,385,,
384,,,1209,AUTOCLIDES,,,,384,,
381,,,1867,CRITO,,,,381,,
379,,,2275,THEAGENES,,,,379,,
377,,,2411,Cleomenes 02,,,,377,,
376,,,1388,HARMODIUS,,,,376,,
374,,,164,DIODORUS ZONAS,,,,374,,
372,,,1213,Balbilla Julia,,,,372,,
371,,,2379,ATHENACON,,,,371,,
368,,,1890,MODERATUS,,,,368,,
366,,,1563,PARMENION,,,,366,,
364,,,218,NICAENETUS,,,,364,,
362,,,1630,POLYZELUS,,,,362,,
360,,,1911,DIYLLUS,,,,360,,
360,,,1647,Ptolemaeus 06,,,,360,,
360,,,1230,Brotinus,,,,360,,
358,,,1864,Alexander Hist. 02,,,,358,,
358,,,1268,CLAUDIUS IOLAUS,,,,358,,
357,,,1582,PHANIAS,,,,357,,
357,,,259,SCYTHINUS,,,,357,,
356,,,2428,THRASYLLUS,,,,356,,
353,,,2330,SCAMON,,,,353,,
353,,,39,Mithridatis epistula,,,,353,,
352,,,1626,Polycrates 03,,,,352,,
349,,,1676,SIMYLUS,,,,349,,
349,,,1263,Choerlius Epic. 01,,,,349,,
349,,,400,ALCAEUS,,,,349,,
347,,,590,ZENODOTUS,,,,347,,
345,,,1811,METRODORUS Major,,,,345,,
344,,,2329,PHERECYDES,,,,344,,
344,,,174,DIOTIMUS,,,,344,,
344,,,102,ADAEUS,,,,344,,
343,,,1742,Tullius Geminus,,,,343,,
342,,,1999,ONASIMUS,,,,342,,
341,,,2278,PHANODICUS,,,,341,,
341,,,1915,EUDOXUS,,,,341,,
341,,,416,ARCHEDICUS,,,,341,,
339,,,2417,CINEAS,,,,339,,
339,,,1670,SERAPION,,,,339,,
338,,,483,NICOPHON,,,,338,,
337,,,2550,ZENODOTUS,,,,337,,
336,,,2503,Antiochus 07,,,,336,,
336,,,1540,NOSSIS,,,,336,,
332,,,188,Gaetulicus 01,,,,332,,
330,,,1870,PHILISTIDES,,,,330,,
329,,,2552,CRITOLAUS,,,,329,,
327,,,1698,TELEPHUS,,,,327,,
326,,,1169,Apollonius Hist. 02,,,,326,,
324,,,2305,CLIDEMUS,,,,324,,
324,,,2302,Aristocles Hist. 02,,,,324,,
322,,,1180,Aristaeus,,,,322,,
321,,,1354,ERGIAS,,,,321,,
321,,,703,NUMENIUS,,,,321,,
321,,,272,De arboribus,,,,321,,
320,,,437,CROBYLUS,,,,320,,
319,,,1293,CRINIS,,,,319,,
317,,,2455,ARISTOCREON,,,,317,,
317,,,1946,ARISTUS,,,,317,,
316,,,749,ANTYLLUS,,,,316,,
315,,,471,LYNCEUS,,,,315,,
314,,,1836,Anonymi aulodia,,,,314,,
314,,,1682,SOPATER,,,,314,,
313,,,2254,Ammonius Hist. 01,,,,313,,
313,,,1374,Evangelium secundum Hebraeos,,,,313,,
312,,,2454,DALION,,,,312,,
312,,,1440,HONESTUS,,,,312,,
311,,,1491,MELANTHIUS,,,,311,,
310,,,1940,CALLICRATES,,,,310,,
308,,,2451,APOLLONIDES HORAPIUS,,,,308,,
308,,,1922,CHRYSERUS,,,,308,,
308,,,1646,Ptolemaeus 04,,,,308,,
308,,,1336,DOROTHEUS,,,,308,,
306,,,2466,Dionysius 18,,,,306,,
304,,,1649,PYTHAENETUS,,,,304,,
304,,,1559,Bucolicum,,,,304,,
302,,,318,AGATHON,,,,302,,
301,,,509,Myia,,,,301,,
300,,,1604,PHOCYLIDES,,,,300,,
296,,,1233,CAECILIUS,,,,296,,
295,,,571,ARISTOCLES,,,,295,,
294,,,666,ADRIANUS,,,,294,,
293,,,1236,CALLICRATES%19MENECLES,,,,293,,
290,,,1679,Socrates Hist. 02,,,,290,,
289,,,1534,NICOCLES,,,,289,,
289,,,1282,CLYTUS,,,,289,,
289,,,1185,Aristides 03,,,,289,,
288,,,2322,ANTENOR,,,,288,,
288,,,1424,HERMOGENES,,,,288,,
288,,,750,HELIODORUS,,,,288,,
288,,,426,CALLIAS,,,,288,,
287,,,203,LIMENIUS,,,,287,,
286,,,686,AETHLIUS,,,,286,,
284,,,1718,THEODORUS $O( PANAGH/S,,,,284,,
282,,,2212,LYCEAS,,,,282,,
280,,,1833,PRATINAS,,,,280,,
277,,,454,EPINICUS,,,,277,,
272,,,2176,THRASYLLUS,,,,272,,
272,,,1343,EPARCHIDES,,,,272,,
272,,,130,Zopyrus Hist. 01,,,,272,,
270,,,1275,CLEOSTRATUS,,,,270,,
268,,,1894,Dares,,,,268,,
267,,,2253,ANTIPHANES Junior,,,,267,,
265,,,2009,Martyrium Marini,,,,265,,
265,,,1198,Asclepiades Hist. 02,,,,265,,
264,,,1636,PROTAGORIDES,,,,264,,
263,,,2252,Callistratus 01,,,,263,,
263,,,586,Polemon 01,,,,263,,
262,,,2224,ASCLEPIADES,,,,262,,
262,,,1728,THESEUS,,,,262,,
261,,,2401,PAUSANIAS II Rex Lacedaemonis,,,,261,,
261,,,1611,TYRANNION Junior,,,,261,,
261,,,1590,Philippus 03,,,,261,,
259,,,1526,NEOPTOLEMUS,,,,259,,
258,,,1961,NICOMACHUS,,,,258,,
258,,,1552,Oratio Josephi,,,,258,,
257,,,1575,PERSES,,,,257,,
256,,,182,EUENUS,,,,256,,
255,,,1704,TEUCER,,,,255,,
254,,,698,ALEXANDER,,,,254,,
253,,,1149,Antonini Pii imperatoris epistula,,,,253,,
252,,,2214,ARCHITIMUS,,,,252,,
251,,,472,LYSIPPUS,,,,251,,
251,,,204,ARISTONOUS,,,,251,,
249,,,2387,ATHANIS,,,,249,,
246,,,2475,MENECRATES,,,,246,,
245,,,1531,Nicarchus 02,,,,245,,
244,,,1627,Polycrates 02,,,,244,,
243,,,2565,MNESIMACHUS,,,,243,,
235,,,452,EPIGENES,,,,235,,
234,,,1396,HEGESIPPUS,,,,234,,
234,,,1273,CLEON,,,,234,,
234,,,1155,Apocalypsis Syriaca Baruchi,,,,234,,
234,,,480,NICOCHARES,,,,234,,
232,,,2445,AMOMETUS,,,,232,,
231,,,1156,Apocalypsis Eliae,,,,231,,
230,,,2226,ICCUS,,,,230,,
230,,,1530,NICANOR,,,,230,,
230,,,1516,MOLPIS,,,,230,,
227,,,1964,POSIDONIUS,,,,227,,
227,,,1571,Pempelus,,,,227,,
226,,,1504,MENELAUS,,,,226,,
225,,,2267,Lycus Hist. 02,,,,225,,
225,,,1581,PHALAECUS,,,,225,,
222,,,687,AGACLYTUS,,,,222,,
221,,,2431,Seneca,,,,221,,
221,,,478,NAUSICRATES,,,,221,,
221,,,327,CARCINUS Junior,,,,221,,
221,,,51,Melissa,,,,221,,
220,,,1231,Bryson 01,,,,220,,
218,,,2547,Antigonus Hist. 01,,,,218,,
217,,,2294,Zeno Phil. 03,,,,217,,
216,,,2488,ARISTEAS Judaeus,,,,216,,
216,,,1624,Polycharmus 01,,,,216,,
216,,,1163,Apollinarius,,,,216,,
216,,,491,PHILISCUS,,,,216,,
216,,,415,ARAROS,,,,216,,
216,,,79,MENIPPUS,,,,216,,
215,,,2548,PROMATHION,,,,215,,
214,,,1975,Jason 03,,,,214,,
214,,,1888,MATRIS,,,,214,,
214,,,1722,THEOGENES,,,,214,,
214,,,163,DIODORUS,,,,214,,
213,,,2367,THEOGNIS,,,,213,,
212,,,2160,PYRRHUS,,,,212,,
212,,,1949,POTAMON,,,,212,,
211,,,1364,Evangelium Aegyptium,,,,211,,
210,,,432,CLEARCHUS,,,,210,,
209,,,265,TIMOCREON,,,,209,,
209,,,227,Anonymi Curetum Hymnus,,,,209,,
208,,,303,Phrynichus 03,,,,208,,
207,,,1865,Antipater Epigr. 02,,,,207,,
206,,,2460,Glaucus Hist. 01,,,,206,,
206,,,2270,CALLIPPUS,,,,206,,
205,,,2332,THEOLYTUS,,,,205,,
205,,,1744,TYMNES,,,,205,,
205,,,165,Diodorus Rhet. 01,,,,205,,
204,,,2216,Aristippus Hist. 02,,,,204,,
204,,,198,HEDYLUS,,,,204,,
203,,,2372,EUAGON,,,,203,,
203,,,1707,Thallus,,,,203,,
203,,,707,ALEXIS,,,,203,,
203,,,499,POLYZELUS,,,,203,,
202,,,1305,DEMOCRITUS,,,,202,,
201,,,1959,MNESIPTOLEMUS,,,,201,,
201,,,214,PHANOCLES,,,,201,,
200,,,2512,PAEON,,,,200,,
200,,,2237,THEODORUS,,,,200,,
198,,,1919,BION,,,,198,,
197,,,2520,NICOMEDES,,,,197,,
197,,,2280,Dinarchus 02,,,,197,,
197,,,1951,AMYNTIANUS,,,,197,,
197,,,1695,Sthenidas,,,,197,,
197,,,1533,NICIAS,,,,197,,
197,,,488,Philemon,,,,197,,
197,,,245,DEMODOCUS,,,,197,,
197,,,148,CALLICTER,,,,,,
196,,,2490,CLEODEMUS%19MALCHUS,,,,,,
196,,,502,SOPHILUS,,,,,,
195,,,1755,ZOSIMUS,,,,,,
194,,,2426,HERMAEUS,,,,,,
194,,,443,DIOCLES,,,,,,
193,,,2396,HYPEROCHUS,,,,,,
193,,,1340,Eccelus,,,,,,
192,,,2299,DEMODAMAS,,,,,,
188,,,2515,THEOCHRESTUS,,,,,,
188,,,1994,CREPEREIUS CALPURNIANUS,,,,,,
188,,,679,AESCHRION,,,,,,
188,,,330,Dionysius 40,,,,,,
187,,,334,Diogenes Phil. 05,,,,,,
185,,,1395,HEGESINUS,,,,,,
185,,,511,THEOGNETUS,,,,,,
184,,,1330,DIUS,,,,,,
183,,,2539,DIOPHANTUS,,,,,,
182,,,1449,ISIDORUS,,,,,,
182,,,220,MOERO,,,,,,
180,,,2457,PHILO,,,,,,
180,,,1977,Lucullus Lucius Licinius,,,,,,
180,,,492,PHILONIDES,,,,,,
180,,,468,HIPPARCHUS,,,,,,
180,,,429,CEPHISODORUS,,,,,,
179,,,1618,POLLIANUS,,,,,,
179,,,463,HEGEMON,,,,,,
178,,,2296,ARISTOTELES,,,,,,
178,,,456,EUANGELUS,,,,,,
178,,,215,ANTAGORAS,,,,,,
178,,,207,HERMOCLES,,,,,,
177,,,1877,Silenus 02,,,,,,
177,,,1651,PYTHERMUS,,,,,,
175,,,1369,Evangelium Mariae,,,,,,
172,,,1875,ARISTODEMUS,,,,,,
171,,,2246,LYCON,,,,,,
171,,,2225,Parmeniscus,,,,,,
171,,,2168,APOLLOPHANES,,,,,,
171,,,706,PHILO,,,,,,
170,,,2344,PHILTEAS,,,,,,
169,,,2400,THIBRON,,,,,,
169,,,2210,ANAXICRATES,,,,,,
169,,,1996,CALLIMORPHUS,,,,,,
168,,,2483,Dionysius 23,,,,,,
168,,,1920,Sulpicius Galba Gaius,,,,,,
168,,,243,CALLINUS,,,,,,
167,,,1883,Abaris,,,,,,
167,,,1324,Dionysius 21,,,,,,
166,,,419,ARISTOMENES,,,,,,
166,,,340,SOSITHEUS,,,,,,
165,,,2429,Aristaenetus Hist. 02,,,,,,
165,,,2377,AESCHRION,,,,,,
164,,,2570,Theodorus Hist. 05,,,,,,
164,,,2244,DAMON et PHINTIAS,,,,,,
164,,,2241,XENOPHILUS,,,,,,
164,,,1232,Butherus,,,,,,
164,,,274,SECUNDUS,,,,,,
163,,,195,HADRIANUS Imperator,,,,,,
163,,,162,Diocles,,,,,,
162,,,2282,MELISSEUS,,,,,,
162,,,1218,BASILIS,,,,,,
161,,,2171,STESICLIDES,,,,,,
161,,,1299,Demetrius Hist. 03,,,,,,
160,,,2574,DIONYSOPHANES,,,,,,
160,,,1947,THEOCLIUS,,,,,,
159,,,2509,TIMOMACHUS,,,,,,
158,,,2465,ATHENAEUS,,,,,,
158,,,251,EUENUS,,,,,,
157,,,1879,Antiochus 04,,,,,,
157,,,1391,HEGEMON,,,,,,
157,,,119,ANTISTIUS,,,,,,
156,,,1598,PHILOMNESTUS,,,,,,
154,,,1743,TULLIUS LAUREA,,,,,,
154,,,246,Dionysius 03,,,,,,
153,,,1948,NICANOR,,,,,,
153,,,131,ARCHIMELUS,,,,,,
152,,,1353,Epitaphium Abercii,,,,,,
151,,,1708,THEAETETUS,,,,,,
150,,,2205,AUTESION,,,,,,
150,,,134,ARISTON,,,,,,
149,,,1899,ARISTONICUS,,,,,,
149,,,1577,PHAEDIMUS,,,,,,
148,,,1891,ABAS,,,,,,
148,,,1660,SATYRUS,,,,,,
147,,,501,SANNYRION,,,,,,
147,,,446,DIOXIPPUS,,,,,,
146,,,2505,Aufidius Cnaeus,,,,,,
146,,,2310,POSIDIPPUS,,,,,,
146,,,439,DEMETRIUS,,,,,,
146,,,307,NEOPHRON,,,,,,
145,,,1292,CRITO,,,,,,
145,,,711,AMPHITHEUS (?),,,,,,
145,,,166,DIODORUS,,,,,,
144,,,503,SOSICRATES,,,,,,
143,,,2587,Ariston Phil. 03,,,,,,
143,,,2153,BION,,,,,,
143,,,1914,PSAON,,,,,,
143,,,208,DOSIADAS,,,,,,
142,,,409,ANTIDOTUS,,,,,,
142,,,275,Peirazomene,,,,,,
141,,,2298,LYSANIAS,,,,,,
141,,,2290,ARISTARCHUS,,,,,,
141,,,1813,Anonymus de plantis Aegyptiis,,,,,,
140,,,1986,BOETHUS,,,,,,
138,,,253,Homerus,,,,,,
137,,,2423,Asclepiades Hist. 05,,,,,,
137,,,1522,MYRINUS,,,,,,
136,,,2186,Leo 04,,,,,,
136,,,1924,THEMISTOGENES,,,,,,
135,,,2625,HERODICUS,,,,,,
135,,,2418,ARCHINUS,,,,,,
135,,,2393,ANDREAS,,,,,,
135,,,1556,PANCRATES,,,,,,
135,,,238,ANANIUS,,,,,,
134,,,144,BESANTINUS,,,,,,
133,,,2149,ERETES,,,,,,
133,,,377,TELESTES,,,,,,
131,,,431,CHIONIDES,,,,,,
131,,,141,ATHENAEUS,,,,,,
130,,,1683,SOPHAENETUS,,,,,,
129,,,2340,DIOTIMUS,,,,,,
129,,,2247,PETRON,,,,,,
128,,,2563,PYRRHO,,,,,,
128,,,734,Lucas apostolus,,,,,,
127,,,2527,Philostratus 01,,,,,,
127,,,2389,ANTANDER,,,,,,
127,,,2295,Apollodorus Hist. 02,,,,,,
127,,,1989,Dellius,,,,,,
126,,,2255,GORGIAS,,,,,,
126,,,2231,THRASYALCES,,,,,,
125,,,1191,Aristombrotus,,,,,,
125,,,440,DEMETRIUS Junior,,,,,,
124,,,1934,PHILONIDES,,,,,,
124,,,1713,THEMISON,,,,,,
124,,,228,Anonymi Hymnus in Dactylos Idaeos,,,,,,
124,,,191,Germanicus,,,,,,
123,,,1937,NICOBULE,,,,,,
122,,,2172,ANDRON,,,,,,
121,,,2535,AGATHON,,,,,,
121,,,1730,THYILLUS,,,,,,
121,,,413,APOLLODORUS,,,,,,
120,,,2649,AMYNTAS,,,,,,
119,,,337,PYTHON,,,,,,
118,,,2223,ARISTON,,,,,,
118,,,1952,DIOGNETUS,,,,,,
118,,,1284,COMARCHUS,,,,,,
118,,,1262,Choerlius Epic. 02,,,,,,
118,,,306,ARISTARCHUS,,,,,,
117,,,2540,SYRISCUS,,,,,,
117,,,2526,HIERONYMUS,,,,,,
117,,,1274,Cleobulus 01,,,,,,
117,,,498,POLIOCHUS,,,,,,
117,,,242,ASIUS,,,,,,
116,,,2245,SIMUS,,,,,,
115,,,2478,ANTONIUS JULIANUS,,,,,,
115,,,576,MUSAEUS,,,,,,
115,,,570,ARCHELAUS,,,,,,
114,,,2323,PETELLIDAS,,,,,,
113,,,2456,NESSAS,,,,,,
113,,,1913,EUMELUS,,,,,,
113,,,629,PERIANDER,,,,,,
113,,,373,MELANIPPIDES,,,,,,
113,,,276,Cantus Lugubris,,,,,,
112,,,1982,Atticus 01,,,,,,
110,,,2434,AELIUS DIUS,,,,,,
110,,,436,CRITO,,,,,,
109,,,2343,EUDEMUS,,,,,,
108,,,2406,HIPPASUS,,,,,,
108,,,2311,HEROPYTHUS,,,,,,
108,,,1736,TIMONAX,,,,,,
108,,,1528,NESTOR,,,,,,
107,,,2261,ARISTOMENES,,,,,,
107,,,1901,Demetrius Hist. 07,,,,,,
107,,,379,PHILOXENUS,,,,,,
106,,,1904,Theodorus Hist. 06,,,,,,
106,,,1648,PYRGION,,,,,,
106,,,888,EUDEMUS,,,,,,
105,,,2145,Philostratus 02,,,,,,
105,,,1897,ELEUSIS,,,,,,
105,,,1673,SIMMIAS,,,,,,
105,,,618,Antigoni epistula,,,,,,
104,,,2518,XENOPHILUS,,,,,,
104,,,1373,Evangelium Philippi,,,,,,
104,,,257,PHILISCUS,,,,,,
103,,,1428,HESTIAEUS,,,,,,
103,,,474,MAGNES,,,,,,
101,,,2502,ERATOSTHENES,,,,,,
101,,,2179,PYTHEUS%19SATYRUS,,,,,,
101,,,1927,CEPHISODORUS,,,,,,
101,,,1620,Polyaenus 01,,,,,,
101,,,1375,Evangelium Thomae,,,,,,
